VBELN,KUNNR,ERDAT,ERNAM,VDATU,AUART,NETWR,WAERK
800000000006575,1001,2026-10-14,BLEON,2026-10-02,STANDARD,55161.71,USD
800000000006576,1010,2026-11-11,AJACKSON,2026-09-29,STANDARD,70797.53,USD
800000000006577,1001,2026-07-10,CRAIG14,2026-06-10,RUSH,23469.32,USD
800000000006578,1001,2026-07-11,AANDERSON,2026-10-27,RUSH,2356.41,USD
800000000006579,1002,2026-11-23,GUTIERREZSHA,2026-06-29,RUSH,85864.7,USD
800000000006580,1004,2026-10-14,TAMMYGARCIA,2026-06-10,STANDARD,9835.09,USD
800000000006581,1003,2026-10-14,ROSSSMITH,2026-10-14,STANDARD,80002.76,USD
800000000006582,1002,2026-06-26,ERICMONTES,2026-07-10,STANDARD,26185.61,USD
800000000006583,1006,2026-09-21,BRENT05,2026-06-26,RUSH,55883.65,USD
800000000006584,1010,2026-10-21,SARAH49,2026-09-28,STANDARD,11660.21,USD
800000000006585,1006,2026-05-07,NATHANIEL83,2026-10-27,STANDARD,75595.04,USD
800000000006586,1005,2026-06-10,BENJAMINFISH,2026-10-27,RUSH,94587.01,USD
800000000006587,1003,2026-11-23,ZGIBBS,2026-06-10,RUSH,94720.19,USD
800000000006588,1001,2026-10-27,SHAWABIGAIL,2026-07-02,STANDARD,37420.44,USD
800000000006589,1007,2026-07-10,KENDRABURKE,2026-07-10,STANDARD,32744.48,USD
800000000006590,1010,2026-10-27,WILLIAMSBONN,2026-05-02,RUSH,48141.97,USD
800000000006591,1005,2026-10-14,REBECCA08,2026-10-11,RUSH,42575.9,USD
800000000006592,1003,2026-09-29,EMILYPORTER,2026-07-10,RUSH,86858.76,USD
800000000006593,1007,2026-07-27,ACAMACHO,2026-10-26,STANDARD,88686.29,USD
800000000006594,1009,2026-06-27,CHARLESCHARL,2026-10-02,STANDARD,67977.25,USD
800000000006595,1009,2026-09-28,KELLY03,2026-06-27,RUSH,32414.37,USD
800000000006596,1002,2026-09-29,ANDREA10,2026-09-28,STANDARD,18055.0,USD
800000000006597,1001,2026-11-23,NEWMANGLENN,2026-06-09,STANDARD,89477.44,USD
800000000006598,1010,2026-06-09,HFOSTER,2026-06-29,RUSH,69101.78,USD
800000000006599,1006,2026-08-16,CASSANDRA71,2026-06-29,STANDARD,17402.1,USD
800000000006600,1005,2026-06-27,MARIOGALLAGH,2026-11-11,STANDARD,47577.33,USD
800000000006601,1006,2026-09-29,UKAUFMAN,2026-07-10,STANDARD,6465.19,USD
800000000006602,1006,2026-10-31,TYODER,2026-10-21,RUSH,96308.33,USD
800000000006603,1004,2026-06-29,ROBERTBARNES,2026-10-27,STANDARD,42859.18,USD
800000000006604,1006,2026-11-24,MAHONEYSHERR,2026-10-02,STANDARD,78462.73,USD
800000000006605,1002,2026-06-29,BJOHNSON,2026-10-11,RUSH,82350.18,USD
800000000006606,1001,2026-05-24,COURTNEY52,2026-05-07,STANDARD,19858.38,USD
800000000006607,1004,2026-09-28,ROBERT79,2026-08-16,RUSH,10168.03,USD
800000000006608,1009,2026-10-27,VBRADLEY,2026-10-11,RUSH,13308.17,USD
800000000006609,1003,2026-07-27,PRINCECURTIS,2026-09-29,STANDARD,65793.27,USD
800000000006610,1006,2026-05-02,HEATHER93,2026-07-27,STANDARD,90152.19,USD
800000000006611,1004,2026-09-28,SEAN45,2026-10-26,STANDARD,76440.91,USD
800000000006612,1003,2026-09-29,SHARONHUDSON,2026-06-27,STANDARD,66010.31,USD
800000000006613,1003,2026-06-10,CHERYL07,2026-07-02,RUSH,52970.32,USD
800000000006614,1006,2026-07-27,GSANFORD,2026-06-26,STANDARD,36442.46,USD
800000000006615,1009,2026-10-11,CHRISTINA38,2026-11-24,RUSH,72599.4,USD
800000000006616,1006,2026-06-26,ROTHLINDA,2026-11-05,RUSH,54116.99,USD
800000000006617,1006,2026-09-21,KELLIERILEY,2026-11-11,STANDARD,6041.33,USD
800000000006618,1007,2026-09-29,JENNIFERJONE,2026-10-11,STANDARD,7492.42,USD
800000000006619,1007,2026-11-05,ABIGAIL38,2026-08-17,STANDARD,49947.93,USD
800000000006620,1006,2026-07-27,NHERRERA,2026-07-10,RUSH,44025.34,USD
800000000006621,1007,2026-10-31,ASHLEY73,2026-10-11,STANDARD,41592.13,USD
800000000006622,1010,2026-06-10,HERNANDEZMIC,2026-08-16,RUSH,24926.98,USD
800000000006623,1003,2026-06-29,CALDWELLTRAC,2026-10-31,STANDARD,70971.41,USD
800000000006624,1001,2026-10-27,ANTHONY17,2026-09-28,STANDARD,52932.9,USD
800000000006625,1007,2026-06-26,NACOSTA,2026-07-11,STANDARD,17175.05,USD
800000000006626,1009,2026-10-26,MARK20,2026-11-23,STANDARD,78646.03,USD
800000000006627,1002,2026-09-21,NELSONANDRE,2026-06-27,STANDARD,96125.33,USD
800000000006628,1001,2026-10-21,JOSEROBBINS,2026-11-24,STANDARD,39683.15,USD
800000000006629,1009,2026-05-24,DONNA32,2026-07-02,STANDARD,58798.0,USD
800000000006630,1002,2026-07-10,RCOPELAND,2026-11-24,STANDARD,55916.88,USD
800000000006631,1010,2026-05-08,HEATHERLUCER,2026-09-21,RUSH,4776.81,USD
800000000006632,1001,2026-06-29,WHIGGINS,2026-10-26,STANDARD,33382.93,USD
800000000006633,1007,2026-11-23,FERNANDEZMIC,2026-07-10,RUSH,35214.07,USD
800000000006634,1005,2026-10-21,DAWNBALL,2026-11-23,STANDARD,26034.68,USD
800000000006635,1001,2026-11-05,OFLOWERS,2026-09-28,RUSH,12709.72,USD
800000000006636,1004,2026-11-23,HEIDIHALL,2026-11-24,STANDARD,21218.5,USD
800000000006637,1002,2026-10-31,BROOKSANDREW,2026-06-10,STANDARD,49468.41,USD
800000000006638,1002,2026-06-26,BAKERBREANNA,2026-07-27,STANDARD,69998.74,USD
800000000006639,1008,2026-07-02,MEGANMARKS,2026-11-23,RUSH,24452.05,USD
800000000006640,1006,2026-10-31,JEREMIAHBRAD,2026-09-21,STANDARD,15384.12,USD
800000000006641,1005,2026-06-10,KEVIN34,2026-06-26,RUSH,70231.66,USD
800000000006642,1005,2026-05-08,AMANDASOTO,2026-10-14,STANDARD,93471.39,USD
800000000006643,1004,2026-08-17,KELLY61,2026-10-21,RUSH,39764.37,USD
800000000006644,1004,2026-10-21,JASONMUNOZ,2026-05-24,RUSH,55215.95,USD
800000000006645,1009,2026-07-02,ELIZABETH17,2026-10-11,STANDARD,48811.04,USD
800000000006646,1001,2026-06-29,ULOZANO,2026-11-23,STANDARD,99231.71,USD
800000000006647,1001,2026-06-09,ELIJAHBELL,2026-10-02,STANDARD,45533.85,USD
800000000006648,1009,2026-10-27,DOUGLASVILLA,2026-05-08,RUSH,51024.21,USD
800000000006649,1007,2026-11-11,ENGUYEN,2026-08-17,STANDARD,54607.09,USD
800000000006650,1001,2026-11-11,WHITEMORGAN,2026-10-26,STANDARD,20602.37,USD
800000000006651,1002,2026-09-21,JOSHUASNYDER,2026-07-11,RUSH,80923.54,USD
800000000006652,1005,2026-05-02,MACKRODNEY,2026-05-02,STANDARD,18692.32,USD
800000000006653,1009,2026-06-29,CHARLES42,2026-07-10,RUSH,43735.86,USD
800000000006654,1001,2026-07-11,AMY68,2026-05-07,STANDARD,47791.53,USD
800000000006655,1010,2026-05-02,DMARSHALL,2026-09-21,STANDARD,90863.55,USD
800000000006656,1004,2026-09-28,BREEVES,2026-10-27,STANDARD,75477.9,USD
800000000006657,1010,2026-08-16,CHOGAN,2026-11-24,RUSH,28335.83,USD
800000000006658,1010,2026-05-02,HALLALEXIS,2026-10-31,RUSH,87506.11,USD
800000000006659,1002,2026-07-10,XEVANS,2026-11-24,STANDARD,76608.32,USD
800000000006660,1009,2026-08-16,WMURPHY,2026-10-21,STANDARD,68822.37,USD
800000000006661,1007,2026-07-11,WISEKARINA,2026-11-24,RUSH,59115.76,USD
800000000006662,1010,2026-05-09,LELLIOTT,2026-10-26,RUSH,969.06,USD
800000000006663,1006,2026-07-10,MARCUSMARTIN,2026-10-27,RUSH,81180.59,USD
800000000006664,1005,2026-10-27,PETER03,2026-05-09,RUSH,16520.75,USD
800000000006665,1003,2026-06-10,BHOLMES,2026-09-28,STANDARD,54798.78,USD
800000000006666,1001,2026-05-09,SUSANJARVIS,2026-10-14,STANDARD,37043.4,USD
800000000006667,1007,2026-10-11,DANIEL61,2026-07-11,RUSH,18885.34,USD
800000000006668,1006,2026-08-16,TORRESJOSHUA,2026-05-24,RUSH,67200.04,USD
800000000006669,1002,2026-05-08,MARY90,2026-08-17,RUSH,62386.43,USD
800000000006670,1009,2026-10-27,TANNER40,2026-06-26,RUSH,84566.11,USD
800000000006671,1003,2026-09-29,MCDONALDMELA,2026-09-21,RUSH,19924.18,USD
800000000006672,1009,2026-11-11,LINDAJOHNSON,2026-11-05,STANDARD,82810.03,USD
800000000006673,1005,2026-07-27,WADEOSCAR,2026-07-10,RUSH,44447.24,USD
800000000006674,1007,2026-10-27,BOWMANLAUREN,2026-10-14,RUSH,21456.35,USD
800000000006675,1008,2026-07-27,JVARGAS,2026-05-09,RUSH,47019.31,USD
800000000006676,1008,2026-11-23,JAMES65,2026-07-02,RUSH,86516.73,USD
800000000006677,1008,2026-05-02,RYANBERRY,2026-09-21,STANDARD,10163.31,USD
800000000006678,1004,2026-05-07,KATHERINENOR,2026-06-27,RUSH,16187.87,USD
800000000006679,1001,2026-09-21,HERNANDEZLAU,2026-10-21,RUSH,13813.04,USD
800000000006680,1006,2026-07-02,THOMASBENJAM,2026-11-24,STANDARD,51583.02,USD
800000000006681,1005,2026-10-11,SPEARSKATRIN,2026-07-02,RUSH,66249.76,USD
800000000006682,1008,2026-10-26,GIBBSHEATHER,2026-07-27,STANDARD,28779.02,USD
800000000006683,1005,2026-07-27,SCHMITTJOSE,2026-10-31,STANDARD,74012.47,USD
800000000006684,1008,2026-07-27,WSMITH,2026-10-31,RUSH,27959.93,USD
800000000006685,1005,2026-11-05,MICHAELCHAVE,2026-07-10,STANDARD,75763.63,USD
800000000006686,1004,2026-07-10,RALVAREZ,2026-11-24,RUSH,38914.14,USD
800000000006687,1002,2026-06-27,HARTMEGAN,2026-10-21,RUSH,11226.9,USD
800000000006688,1008,2026-08-16,STEPHENREED,2026-08-16,STANDARD,17104.39,USD
800000000006689,1005,2026-05-07,CHRISTENSENJ,2026-10-31,STANDARD,52013.35,USD
800000000006690,1003,2026-11-11,YMILLER,2026-11-11,STANDARD,85934.38,USD
800000000006691,1010,2026-11-11,IANDREWS,2026-09-21,RUSH,624.41,USD
800000000006692,1004,2026-08-17,RAYMONDFLOYD,2026-06-27,STANDARD,43538.25,USD
800000000006693,1007,2026-06-27,UARNOLD,2026-06-27,RUSH,93548.56,USD
800000000006694,1003,2026-07-10,MELISSAZAMOR,2026-06-29,RUSH,12103.71,USD
800000000006695,1004,2026-05-24,AMYSMITH,2026-06-26,RUSH,12617.7,USD
800000000006696,1009,2026-08-16,LOUISLOPEZ,2026-05-24,STANDARD,91743.1,USD
800000000006697,1001,2026-11-24,WMEDINA,2026-05-08,STANDARD,31502.84,USD
800000000006698,1003,2026-07-11,ANTONIO93,2026-05-02,STANDARD,68212.31,USD
800000000006699,1001,2026-07-27,BENJAMIN26,2026-10-02,RUSH,62658.33,USD
800000000006700,1003,2026-09-21,HEATHER42,2026-10-31,RUSH,88021.09,USD
800000000006701,1002,2026-06-10,ROSE57,2026-06-09,STANDARD,18275.84,USD
800000000006702,1002,2026-07-11,SEANHINES,2026-11-23,RUSH,96575.18,USD
800000000006703,1002,2026-10-26,ETHOMAS,2026-07-02,STANDARD,69956.98,USD
800000000006704,1007,2026-10-02,JEFFREY24,2026-06-09,STANDARD,97553.99,USD
800000000006705,1004,2026-06-27,CHARLESVALDE,2026-10-26,STANDARD,53547.19,USD
800000000006706,1009,2026-09-29,BENJAMIN66,2026-10-26,RUSH,67387.74,USD
800000000006707,1005,2026-10-02,KATHERINE88,2026-10-31,STANDARD,70589.88,USD
800000000006708,1010,2026-05-24,PETERSONDONA,2026-09-29,STANDARD,23208.42,USD
800000000006709,1006,2026-10-31,JARED91,2026-06-09,STANDARD,49445.09,USD
800000000006710,1009,2026-09-28,THOMASJESSIC,2026-10-02,RUSH,60280.42,USD
800000000006711,1003,2026-05-24,DAVIDDANIEL,2026-10-02,RUSH,36758.09,USD
800000000006712,1005,2026-09-28,PPRICE,2026-07-11,RUSH,7083.74,USD
800000000006713,1002,2026-08-16,SIMPSONANGEL,2026-11-23,STANDARD,32421.31,USD
800000000006714,1001,2026-10-02,SEANJACKSON,2026-05-09,RUSH,74084.03,USD
800000000006715,1008,2026-11-24,KATHRYNBROOK,2026-07-02,RUSH,99802.04,USD
800000000006716,1008,2026-10-26,JAMESNELSON,2026-07-27,RUSH,36137.4,USD
800000000006717,1004,2026-05-07,JESSICA22,2026-09-28,RUSH,18487.34,USD
800000000006718,1002,2026-11-23,KIMBERLY79,2026-10-26,STANDARD,1194.16,USD
800000000006719,1007,2026-10-31,NANCY72,2026-10-02,RUSH,51618.38,USD
800000000006720,1007,2026-09-28,ISCOTT,2026-05-07,RUSH,328.37,USD
800000000006721,1009,2026-10-14,DUSTINKELLEY,2026-07-27,RUSH,10731.38,USD
800000000006722,1003,2026-11-11,JAMIEROSE,2026-09-21,STANDARD,94806.57,USD
800000000006723,1009,2026-06-09,JAMES60,2026-10-27,STANDARD,29183.66,USD
800000000006724,1001,2026-07-11,NATALIE51,2026-06-26,STANDARD,77179.31,USD
800000000006725,1007,2026-06-10,DWAYNEBISHOP,2026-05-02,RUSH,46459.01,USD
800000000006726,1008,2026-07-11,MELISSA76,2026-08-16,STANDARD,41223.71,USD
800000000006727,1005,2026-09-29,ROGERSCRAIG,2026-05-07,STANDARD,7850.21,USD
800000000006728,1002,2026-09-29,JESSICA69,2026-05-24,STANDARD,73622.76,USD
800000000006729,1003,2026-05-09,PATRICKSMITH,2026-07-11,RUSH,89499.11,USD
800000000006730,1006,2026-07-02,CARTERELIZAB,2026-06-09,RUSH,52074.29,USD
800000000006731,1008,2026-06-09,BURGESSMICHA,2026-05-09,RUSH,69161.76,USD
800000000006732,1005,2026-05-02,SPEARSJEFFRE,2026-10-21,STANDARD,50630.01,USD
800000000006733,1007,2026-10-14,YMITCHELL,2026-10-27,STANDARD,15278.83,USD
800000000006734,1008,2026-05-09,KBRADY,2026-10-21,STANDARD,88132.93,USD
800000000006735,1002,2026-10-27,HARDYSTEVEN,2026-05-02,RUSH,54348.53,USD
800000000006736,1008,2026-11-05,CHRISTYBRYAN,2026-06-09,STANDARD,1026.09,USD
800000000006737,1001,2026-07-02,JAMESWILLIAM,2026-08-16,RUSH,34691.92,USD
800000000006738,1001,2026-05-24,KELLYARIAS,2026-08-16,RUSH,37315.56,USD
800000000006739,1008,2026-10-21,UBROWN,2026-10-21,RUSH,54721.81,USD
800000000006740,1010,2026-10-14,BROWNANTHONY,2026-11-24,RUSH,3323.87,USD
800000000006741,1008,2026-08-16,SHANNONFARME,2026-07-10,STANDARD,70578.76,USD
800000000006742,1002,2026-07-11,WINTERSJAMES,2026-07-11,RUSH,97125.57,USD
800000000006743,1006,2026-11-23,CARLAPAYNE,2026-07-27,RUSH,11001.0,USD
800000000006744,1003,2026-09-29,JILL93,2026-10-31,RUSH,2700.51,USD
800000000006745,1007,2026-10-26,ASHLEYRAMIRE,2026-07-27,STANDARD,90066.15,USD
800000000006746,1001,2026-10-02,ALLENEDWARDS,2026-05-07,RUSH,37480.33,USD
800000000006747,1009,2026-07-02,CHRISTINE32,2026-10-21,STANDARD,82504.62,USD
800000000006748,1010,2026-10-31,JARED28,2026-07-02,STANDARD,82721.92,USD
800000000006749,1009,2026-11-05,JWRIGHT,2026-07-02,RUSH,99607.23,USD
800000000006750,1003,2026-05-07,ROBERTWHITE,2026-11-11,STANDARD,33020.01,USD
800000000006751,1002,2026-10-21,JAMIE45,2026-11-23,STANDARD,23500.84,USD
800000000006752,1004,2026-07-02,TURNERDONNA,2026-10-21,RUSH,76791.73,USD
800000000006753,1004,2026-11-05,VERNONSPARKS,2026-06-26,RUSH,93064.61,USD
800000000006754,1006,2026-10-26,LISAWEAVER,2026-05-09,STANDARD,32535.06,USD
800000000006755,1002,2026-10-31,DENNIS35,2026-06-27,STANDARD,45111.3,USD
800000000006756,1002,2026-06-26,WATKINSMICHA,2026-10-31,RUSH,61220.59,USD
800000000006757,1004,2026-11-24,CYNTHIAMUNOZ,2026-09-21,STANDARD,42316.18,USD
800000000006758,1006,2026-09-21,KCALDERON,2026-06-26,STANDARD,93164.39,USD
800000000006759,1009,2026-11-24,VERONICANAVA,2026-10-21,RUSH,3645.75,USD
800000000006760,1009,2026-06-10,THOMASKIMBER,2026-06-29,RUSH,11122.64,USD
800000000006761,1003,2026-10-31,HEATHER06,2026-10-11,RUSH,65628.2,USD
800000000006762,1007,2026-05-08,MARKHILL,2026-06-27,RUSH,61587.03,USD
800000000006763,1010,2026-10-21,YWRIGHT,2026-06-09,STANDARD,26175.58,USD
800000000006764,1006,2026-10-14,CHEYENNE00,2026-08-16,RUSH,49919.28,USD
800000000006765,1002,2026-10-14,HEATHERGONZA,2026-06-26,RUSH,62567.25,USD
800000000006766,1005,2026-07-11,WEBBHAILEY,2026-06-26,RUSH,47670.71,USD
800000000006767,1007,2026-08-17,XPRICE,2026-07-27,STANDARD,56480.02,USD
800000000006768,1006,2026-11-23,MATTHEW11,2026-05-02,RUSH,79423.96,USD
800000000006769,1003,2026-05-24,WILLISSAMUEL,2026-10-26,RUSH,20710.67,USD
800000000006770,1007,2026-07-10,BRADLEY74,2026-10-31,RUSH,22439.87,USD
800000000006771,1008,2026-05-09,DONNAFIGUERO,2026-11-24,STANDARD,78860.21,USD
800000000006772,1010,2026-10-11,UROBERTS,2026-07-10,RUSH,39331.63,USD
800000000006773,1002,2026-06-27,FHAMILTON,2026-05-08,STANDARD,7229.18,USD
800000000006774,1003,2026-05-08,BRUCEHOWARD,2026-05-09,RUSH,98265.88,USD
800000000006775,1010,2026-06-26,BRADSHAWSAMA,2026-10-26,RUSH,22718.5,USD
800000000006776,1001,2026-11-23,SALAZARJEREM,2026-05-07,STANDARD,65241.71,USD
800000000006777,1008,2026-05-09,RACHELOBRIEN,2026-10-31,RUSH,12364.67,USD
800000000006778,1004,2026-11-24,MELODYTAYLOR,2026-11-05,STANDARD,65046.53,USD
800000000006779,1008,2026-11-05,LCOBB,2026-06-10,STANDARD,7213.35,USD
800000000006780,1008,2026-09-29,TRAVIS23,2026-09-28,STANDARD,50155.52,USD
800000000006781,1007,2026-06-29,GERALDJOHNSO,2026-07-11,STANDARD,8431.65,USD
800000000006782,1006,2026-06-27,TAYLOREVANS,2026-10-02,STANDARD,95191.79,USD
800000000006783,1004,2026-10-26,WHESS,2026-08-17,RUSH,76529.24,USD
800000000006784,1002,2026-05-09,SCOTTJACKSON,2026-11-24,RUSH,43782.59,USD
800000000006785,1006,2026-10-21,BRIAN34,2026-06-27,RUSH,50234.68,USD
800000000006786,1007,2026-05-09,JHANSEN,2026-06-10,RUSH,43602.9,USD
800000000006787,1002,2026-08-16,TORRESANTHON,2026-06-26,STANDARD,59884.07,USD
800000000006788,1004,2026-10-02,KRISTINA74,2026-07-10,RUSH,35518.5,USD
800000000006789,1009,2026-07-10,ROBERTTORRES,2026-05-24,RUSH,85739.84,USD
800000000006790,1009,2026-11-23,MAYTHOMAS,2026-10-26,STANDARD,36129.25,USD
800000000006791,1005,2026-06-29,FRANCESJOHNS,2026-11-24,STANDARD,33842.57,USD
800000000006792,1002,2026-06-29,CONNIEBENNET,2026-10-14,STANDARD,45262.8,USD
800000000006793,1009,2026-10-26,GILBERTKRIST,2026-05-07,RUSH,72498.5,USD
800000000006794,1009,2026-06-09,AGUILARSTEVE,2026-07-02,RUSH,88870.22,USD
800000000006795,1009,2026-05-07,PHARRELL,2026-07-27,RUSH,6010.99,USD
800000000006796,1004,2026-10-11,ZTURNER,2026-08-16,STANDARD,59883.2,USD
800000000006797,1006,2026-06-09,PATRICIAWEAV,2026-08-17,STANDARD,81530.69,USD
800000000006798,1009,2026-06-26,TIMOTHY69,2026-05-24,RUSH,86639.7,USD
800000000006799,1010,2026-05-24,DWELCH,2026-09-28,RUSH,10018.67,USD
800000000006800,1003,2026-10-02,HMANNING,2026-10-27,STANDARD,40615.35,USD
800000000006801,1010,2026-05-07,BRITTANY13,2026-05-07,STANDARD,13738.64,USD
800000000006802,1001,2026-11-05,BLACKKEITH,2026-11-11,STANDARD,55161.2,USD
800000000006803,1004,2026-06-26,VKEMP,2026-07-02,STANDARD,73852.29,USD
800000000006804,1007,2026-07-02,TAYLORLARRY,2026-05-09,STANDARD,18102.84,USD
800000000006805,1009,2026-05-08,RICHARDSONCA,2026-07-02,STANDARD,7212.18,USD
800000000006806,1001,2026-06-10,LAURENJENKIN,2026-05-08,STANDARD,72851.59,USD
800000000006807,1005,2026-07-11,KAYLA99,2026-05-24,STANDARD,29689.85,USD
800000000006808,1010,2026-06-29,FISHERRACHEL,2026-10-31,STANDARD,59116.99,USD
800000000006809,1010,2026-10-11,MARK34,2026-06-10,STANDARD,79045.87,USD
800000000006810,1007,2026-06-27,MARKJENSEN,2026-10-31,RUSH,10664.19,USD
800000000006811,1007,2026-11-24,DAVID15,2026-10-14,STANDARD,77781.5,USD
800000000006812,1001,2026-08-17,RONALDPRESTO,2026-08-16,STANDARD,8226.87,USD
800000000006813,1003,2026-06-27,BRITTANYHARR,2026-06-10,RUSH,44364.96,USD
800000000006814,1009,2026-10-21,TVILLARREAL,2026-05-07,STANDARD,57093.53,USD
800000000006815,1007,2026-07-27,DAVIDBURNS,2026-10-27,RUSH,88984.34,USD
800000000006816,1003,2026-06-29,BRITTANYDUNN,2026-10-21,RUSH,86430.35,USD
800000000006817,1010,2026-08-16,CHARLESMENDO,2026-07-02,STANDARD,91069.58,USD
800000000006818,1004,2026-06-26,LISAFERNANDE,2026-07-11,RUSH,80535.97,USD
800000000006819,1001,2026-06-26,NICOLEGEORGE,2026-10-11,RUSH,57805.49,USD
800000000006820,1010,2026-09-28,CHAD82,2026-06-27,RUSH,53840.75,USD
800000000006821,1004,2026-07-10,MONICA64,2026-06-09,STANDARD,2174.38,USD
800000000006822,1005,2026-10-14,MARYBAKER,2026-05-08,RUSH,81885.38,USD
800000000006823,1002,2026-07-10,ANDREASMITH,2026-05-08,RUSH,99955.37,USD
800000000006824,1005,2026-10-02,DANIELLEGUER,2026-11-11,STANDARD,71116.35,USD
800000000006825,1003,2026-10-11,JEFFREYLEON,2026-11-23,RUSH,60338.96,USD
800000000006826,1009,2026-05-08,JILL88,2026-06-27,STANDARD,74759.36,USD
800000000006827,1005,2026-10-26,SERRANONATHA,2026-07-10,RUSH,46080.37,USD
800000000006828,1008,2026-05-08,HAYNESSHEILA,2026-11-11,RUSH,120.14,USD
800000000006829,1008,2026-06-27,MGRANT,2026-06-10,STANDARD,53000.11,USD
800000000006830,1006,2026-06-09,RFERGUSON,2026-05-09,RUSH,44561.21,USD
800000000006831,1002,2026-08-16,HENRYSINGH,2026-07-02,STANDARD,93633.13,USD
800000000006832,1001,2026-08-16,ROBIN30,2026-11-11,RUSH,40992.15,USD
800000000006833,1002,2026-08-16,STEPHANIEPET,2026-10-21,RUSH,54134.15,USD
800000000006834,1008,2026-07-02,TRUJILLOANTO,2026-06-29,RUSH,47042.15,USD
800000000006835,1003,2026-10-14,JENNIFER01,2026-11-24,RUSH,53021.62,USD
800000000006836,1007,2026-09-21,FEDWARDS,2026-06-27,RUSH,87773.63,USD
800000000006837,1003,2026-09-29,QGARCIA,2026-08-17,RUSH,21799.57,USD
800000000006838,1006,2026-10-21,WENDY00,2026-11-24,STANDARD,71598.1,USD
800000000006839,1010,2026-11-05,GROLLINS,2026-10-27,RUSH,98368.84,USD
800000000006840,1009,2026-09-29,ACOSTAVINCEN,2026-11-24,RUSH,2155.61,USD
800000000006841,1007,2026-10-02,HANNAHTRAN,2026-10-27,RUSH,50367.99,USD
800000000006842,1008,2026-05-09,AMY80,2026-11-05,RUSH,50887.65,USD
800000000006843,1005,2026-11-11,DOUGLASFROST,2026-05-07,RUSH,6037.11,USD
800000000006844,1001,2026-10-02,CHERYL05,2026-06-10,RUSH,61704.09,USD
800000000006845,1009,2026-08-17,CHRISTOPHERG,2026-09-21,STANDARD,49466.84,USD
800000000006846,1009,2026-09-21,SUSANREYNOLD,2026-08-16,STANDARD,1719.32,USD
800000000006847,1003,2026-07-11,ELIZABETH85,2026-09-29,STANDARD,37487.27,USD
800000000006848,1009,2026-10-26,OTHOMAS,2026-07-27,RUSH,88412.02,USD
800000000006849,1010,2026-09-21,HRUSSELL,2026-10-26,RUSH,77703.6,USD
800000000006850,1001,2026-08-17,MEYERJAMES,2026-06-29,STANDARD,72180.34,USD
800000000006851,1006,2026-10-14,DARRYL55,2026-11-11,STANDARD,86863.66,USD
800000000006852,1007,2026-07-27,BARBERJESSIC,2026-10-14,RUSH,17324.92,USD
800000000006853,1001,2026-07-27,JJENKINS,2026-09-29,RUSH,65918.7,USD
800000000006854,1005,2026-06-29,ZHICKS,2026-10-14,STANDARD,16866.1,USD
800000000006855,1009,2026-07-02,CMASON,2026-10-02,STANDARD,42640.5,USD
800000000006856,1007,2026-06-09,JONATHANZUNI,2026-08-17,STANDARD,94534.84,USD
800000000006857,1008,2026-07-02,RICECASSIDY,2026-10-02,RUSH,63828.01,USD
800000000006858,1002,2026-11-11,IPOTTER,2026-07-27,RUSH,82604.24,USD
800000000006859,1008,2026-09-21,RUTHLEE,2026-10-11,STANDARD,73818.24,USD
800000000006860,1002,2026-10-21,VEGAJODY,2026-05-08,STANDARD,13197.37,USD
800000000006861,1010,2026-05-08,PEREZWILLIAM,2026-06-26,STANDARD,62246.74,USD
800000000006862,1009,2026-10-27,CHANGJIMMY,2026-11-11,STANDARD,55004.59,USD
800000000006863,1008,2026-05-07,JENNIFER69,2026-11-24,STANDARD,12149.01,USD
800000000006864,1007,2026-11-24,NATALIE18,2026-07-02,RUSH,94086.7,USD
800000000006865,1004,2026-10-26,CHRISTOPHER1,2026-08-17,RUSH,9430.14,USD
800000000006866,1006,2026-06-09,NDIAZ,2026-07-02,STANDARD,12204.47,USD
800000000006867,1008,2026-05-09,PERKINSBROOK,2026-08-17,RUSH,52199.57,USD
800000000006868,1007,2026-08-16,EYOUNG,2026-07-10,RUSH,52819.14,USD
800000000006869,1003,2026-09-21,KRISTEN16,2026-11-24,STANDARD,46472.75,USD
800000000006870,1008,2026-10-31,TIMOTHYANDRE,2026-05-07,RUSH,20661.55,USD
800000000006871,1008,2026-06-26,ZACHARY08,2026-06-29,RUSH,32057.64,USD
800000000006872,1002,2026-07-11,JNICHOLS,2026-11-11,STANDARD,89432.4,USD
800000000006873,1008,2026-06-27,SHARONRAMIRE,2026-10-11,STANDARD,15051.86,USD
800000000006874,1007,2026-06-26,PEREZANDREW,2026-11-24,STANDARD,14502.19,USD
800000000006875,1008,2026-10-14,MOOREHOLLY,2026-07-27,STANDARD,26707.16,USD
800000000006876,1010,2026-07-02,DAVISTONYA,2026-10-26,RUSH,91967.12,USD
800000000006877,1009,2026-06-27,BURNSCHRISTO,2026-06-29,STANDARD,54087.79,USD
800000000006878,1004,2026-07-11,USMITH,2026-05-09,RUSH,71094.2,USD
